ZIP;City;Lat;Lon
7190;ECAUSSINNES;4.1752492;50.5696129
7190;ECAUSSINNES-D'ENGHIEN;4.1776303;50.5714795
7190;MARCHE-LEZ-ECAUSSINNES;4.1832813;50.5468953
7191;ECAUSSINNES-LALAING;4.1785518;50.5703563
7300;BOUSSU;3.7960902;50.4331253
7301;HORNU;3.8276077;50.4337613
7320;BERNISSART;3.6504677;50.475502
7321;BLATON;3.6611754;50.5011724
7321;HARCHIES;3.6936;50.4794445
7322;POMMEROEUL;3.7107354;50.4611322
7322;VILLE-POMMEROEUL;3.7304437;50.471652
7330;SAINT-GHISLAIN;3.8214781396442;50.448359502766
7331;BAUDOUR;3.8327577;50.4814352
7332;NEUFMAISON;3.7918519;50.5304672
7332;SIRAULT;3.7881267;50.5060592
7333;TERTRE;3.8081735;50.4673149
7334;HAUTRAGE;3.7650049;50.4823864
7334;VILLEROT;3.7902777;50.4861629
7340;COLFONTAINE;3.8513958;50.4056635
7340;PATURAGES;3.8629223;50.4136507
7340;WARQUIGNIES;3.8223517;50.4002638
7340;WASMES;3.846637;50.414181
7350;HAININ;3.7661218;50.4311514
7350;HENSIES;3.6847215;50.4328388
7350;MONTROEUL-SUR-HAINE;3.703666;50.436001
7350;THULIN;3.7393229;50.4292832
7370;BLAUGIES;3.8051335;50.3729779
7370;DOUR;3.7806897;50.3978815
7370;ELOUGES;3.7521047;50.4036968
7370;WIHÉRIES;3.7521224;50.3852902
7380;BAISIEUX;3.6957835;50.387884
7380;QUIÉVRAIN;3.6819263;50.4084818
7382;AUDREGNIES;3.7177788;50.3830135
7387;ANGRE;3.6954509;50.366983
7387;ANGREAU;3.6911259;50.3509285
7387;ATHIS;3.776059;50.3647711
7387;AUTREPPE;3.7317059;50.3463188
7387;ERQUENNES;3.7933404;50.3590043
7387;FAYT-LE-FRANC;3.7724828;50.3566928
7387;HONNELLES;3.731019;50.352089
7387;MARCHIPONT;3.666982;50.377885
7387;MONTIGNIES-SUR-ROC;3.7333223;50.3680079
7387;ONNEZIES;3.71633;50.363513
7387;ROISIN;3.6938101;50.333082
7390;QUAREGNON;3.8636971;50.4421804
7390;WASMUEL;3.8466719;50.445727
7500;ERE;3.3668477;50.5822217
7500;SAINT-MAUR;3.3923658;50.5721668
7500;TOURNAI;3.3878259;50.60566
7501;ORCQ;3.3492864;50.6049549
7502;ESPLECHIN;3.3038112;50.5743852
7503;FROYENNES;3.3569842;50.6195489
7504;FROIDMONT;3.3287795;50.57792
7506;WILLEMEAU;3.350025;50.573981
7520;RAMEGNIES-CHIN;3.335337;50.651295
7520;TEMPLEUVE;3.2831577;50.6449056
7521;CHERCQ;3.4212542;50.5885516
7522;BLANDAIN;3.3035015;50.6249665
7522;HERTAIN;3.2880161;50.6141111
7522;LAMAIN;3.2931148;50.5982618
7522;MARQUAIN;3.3226398;50.6078843
7530;GAURAIN-RAMECROIX;3.4834445;50.5924891
7531;HAVINNES;3.4655917;50.6156953
7532;BECLERS;3.5028761;50.6217774
7533;THIMOUGIES;3.5102508;50.6349458
7534;BARRY;3.5430623;50.5875423
7534;MAULDE;3.5483951;50.6169646
7536;VAULX;3.426172;50.589889
7538;VEZON;3.5017888;50.5683976
7540;KAIN;3.3809106;50.6379097
7540;MELLES;3.4818996;50.646728
7540;QUARTES;3.5120068;50.6501425
7540;RUMILLIES;3.4372618;50.6201039
7542;MONT-SAINT-AUBERT;3.4000171;50.6554352
7543;MOURCOURT;3.445164;50.6530409
7548;WARCHIN;3.4267528;50.6096187
7600;PÉRUWELZ;3.5908864;50.5097897
7601;ROUCOURT;3.5870901;50.529165
7602;BURY;3.59458;50.5426384
7603;BON-SECOURS;3.607483;50.4976184
7604;BAUGNIES;3.552247;50.561586
7604;BRAFFE;3.5828589;50.5523518
7604;BRASMENIL;3.5472808;50.5417372
7604;CALLENELLE;3.5253447;50.5297342
7604;WASMES-AUDEMEZ-BRIFFOEIL;3.5352247;50.5539524
7608;WIERS;3.533035;50.508665
7610;RUMES;3.3039251;50.5557678
7611;LA GLANERIE;3.3010202;50.5298416
7618;TAINTIGNIES;3.3416855;50.5502028
7620;BLÉHARIES;3.4155171;50.5131151
7620;BRUNEHAUT;3.3795619;50.5178063
7620;GUIGNIES;3.3663017;50.5471385
7620;HOLLAIN;3.4271843;50.5421847
7620;JOLLAIN-MERLIN;3.4041047456312;50.54598165
7620;WEZ-VELVAIN;3.388586;50.5468427
7621;LESDAIN;3.3880963285681;50.520291
7622;LAPLAIGNE;3.4418587625525;50.52296155
7623;RONGY;3.3815632027097;50.50665205
7624;HOWARDRIES;3.3541900391658;50.5170287
7640;ANTOING;3.4513116;50.565911
7640;MAUBRAY;3.5020267;50.5515108
7640;PÉRONNES-LEZ-ANTOING;3.4538057;50.551862
7641;BRUYELLE;3.426992;50.557403
7642;CALONNE;3.4371661;50.578325
7643;FONTENOY;3.473373;50.567887
7700;LUINGNE;3.2344942;50.7386186
7700;MOUSCRON;3.2139093;50.7433351
7711;DOTTIGNIES;3.3037301;50.7273981
7712;HERSEAUX;3.2342044;50.7227127
7730;BAILLEUL;3.3176015;50.6689214
7730;ESTAIMBOURG;3.3180722;50.6826198
7730;ESTAIMPUIS;3.2640184;50.7059794
7730;EVREGNIES;3.2875443;50.7130523
7730;LEERS-NORD;3.2703911;50.6875576
7730;NÉCHIN;3.2690175;50.6669438
7730;SAINT-LÉGER;3.3149729;50.7056533
7740;PECQ;3.3407492;50.685616
7740;WARCOING;3.3451985;50.702173
7742;HÉRINNES-LEZ-PECQ;3.3623581;50.7008798
7743;ESQUELMES;3.347779;50.665077
7743;OBIGIES;3.364281;50.662055
7750;AMOUGIES;3.5066795;50.743719
7750;ANSEROEUL;3.520558;50.728033
7750;MONT-DE-L'ENCLUS;3.5110542;50.7456511
7750;ORROIR;3.481663;50.747596
7750;RUSSEIGNIES;3.5309528;50.7447633
7760;CELLES;3.4571664;50.7125435
7760;ESCANAFFLES;3.4486114;50.7546292
7760;MOLENBAIX;3.4294567;50.6930043
7760;POPUELLES;3.5192597;50.6621501
7760;POTTES;3.4050325;50.7314164
7760;VELAINES;3.4865934;50.6685604
7780;COMINES;2.998666;50.768736
7780;COMINES-WARNETON;3.0019077817068;50.77120012074
7781;HOUTHEM;2.9640553;50.7868243
7782;PLOEGSTEERT;2.8803139;50.7262204
7783;BIZET;2.88999;50.7060943
7784;BAS-WARNETON;2.9625206;50.7588153
7784;WARNETON;2.9502023;50.7529932
7800;ATH;3.7926793502157;50.639504499385
7800;LANQUESAINT;3.8042549;50.6534242
7801;IRCHONWELZ;3.7536768;50.6201619
7802;ORMEIGNIES;3.7516336;50.5947224
7803;BOUVIGNIES;3.7677307;50.6477056
7804;OSTICHES;3.7584252;50.6788509
7804;REBAIX;3.7836911;50.660198
7810;MAFFLE;3.8060162;50.615068
7811;ARBRE;3.8148309;50.6103517
7812;HOUTAING;3.67998;50.6397485
7812;LIGNE;3.7054981;50.6222783
7812;MAINVAULT;3.7184421;50.6495829
7812;MOULBAIX;3.7156806;50.600191
7812;VILLERS-NOTRE-DAME;3.7360962;50.617881
7812;VILLERS-SAINT-AMAND;3.730712;50.6226624
7822;GHISLENGHIEN;3.875818;50.6566864
7822;ISIÈRES;3.8181687;50.6637962
7822;MESLIN-L'EVÊQUE;3.8480962;50.6485784
7823;GIBECQ;3.8878195;50.637673
7830;BASSILLY;3.9360497;50.6724203
7830;FOULENG;3.9282801;50.6182841
7830;GONDREGNIES;3.9118667;50.627067
7830;GRATY;3.9967288;50.6311726
7830;HELLEBECQ;3.8887882;50.663165
7830;HOVES;4.0358365;50.6717098
7830;SILLY;3.9243973;50.6489028
7830;THORICOURT;3.9509699;50.6101161
7850;ENGHIEN;4.0406912;50.6927553
7850;MARCQ;4.0173479;50.6903571
7850;PETIT-ENGHIEN;4.0845939;50.6899321
7860;LESSINES;3.8301131;50.7123036
7861;PAPIGNIES;3.819132;50.6861533
7861;WANNEBECQ;3.7998354;50.6940794
7862;OGY;3.780225;50.7208405
7863;GHOY;3.8094385;50.7283427
7864;DEUX-ACREN;3.8522036;50.7307336
7866;BOIS-DE-LESSINES;3.8856306;50.6953023
7866;OLLIGNIES;3.8598773;50.6874157
7870;BAUFFE;3.8537045;50.5701441
7870;CAMBRON-SAINT-VINCENT;3.9162237;50.5827811
7870;LENS;3.9005461;50.5570816
7870;LOMBISE;3.9397913;50.6007682
7870;MONTIGNIES-LEZ-LENS;3.9433795;50.5643065
7880;FLOBECQ;3.7378707;50.7371675
7890;ELLEZELLES;3.6802062;50.7338701
7890;LAHAMAIDE;3.7246735;50.69558
7890;WODECQ;3.7444299;50.7178459
7900;GRANDMETZ;3.6322713;50.6220544
7900;LEUZE-EN-HAINAUT;3.617736902638;50.599042981582
7901;THIEULAIN;3.6085857;50.6179826
7903;BLICQUY;3.6857513;50.5878005
7903;CHAPELLE-À-OIE;3.6709445;50.5967927
7903;CHAPELLE-À-WATTINES;3.6551354;50.6125001
7904;PIPAIX;3.575887;50.582865
7904;TOURPES;3.6493593;50.572688
7904;WILLAUPUIS;3.6038961;50.566635
7906;GALLAIX;3.5748349;50.6060715
7910;ANVAING;3.5617225;50.6817661
7910;ARC-WATTRIPONT;3.5489704;50.7282535
7910;CORDES;3.5342514;50.688202
7910;ELLIGNIES-LEZ-FRASNES;3.5903652;50.6747768
7910;FOREST;3.5373149;50.6736151
7910;FRASNES-LEZ-ANVAING;3.5455253970222;50.684567271165
7910;WATTRIPONT;3.5489704;50.7282535
7911;BUISSENAL;3.6551307;50.6648633
7911;FRASNES-LEZ-BUISSENAL;3.6194481;50.667755
7911;HACQUEGNIES;3.5938505;50.6522435
7911;HERQUEGIES;3.5785557;50.6349335
7911;MONTROEUL-AU-BOIS;3.571359;50.642909
7911;MOUSTIER;3.619931;50.6557475
7911;OEUDEGHIEN;3.7117971;50.6780664
7912;DERGNEAU;3.5666;50.712579
7912;SAINT-SAUVEUR;3.5977459;50.7061803
7940;BRUGELETTE;3.8546563;50.5954253
7940;CAMBRON-CASTEAU;3.8807488;50.5885597
7941;ATTRE;3.8410951;50.6102428
7942;MÉVERGNIES-LEZ-LENS;3.8507081;50.6044689
7943;GAGES;3.8910777;50.6068018
7950;CHIÈVRES;3.810128;50.587693
7950;GROSAGE;3.7571017;50.5444446
7950;HUISSIGNIES;3.7532905;50.5658217
7950;LADEUZE;3.7713023;50.567984
7950;TONGRE-SAINT-MARTIN;3.7907921;50.5860413
7951;TONGRE-NOTRE-DAME;3.7748043;50.581313
7970;BELOEIL;3.7361279;50.5479197
7971;BASÈCLES;3.6472042;50.5252131
7971;RAMEGNIES;3.6351295;50.544393
7971;THUMAIDE;3.6304664;50.5404186
7971;WADELINCOURT;3.6483678;50.5385955
7972;AUBECHIES;3.6769173;50.573932
7972;QUEVAUCAMPS;3.6909731;50.5302519
7973;GRANDGLISE;3.6966742;50.5044413
7973;STAMBRUGES;3.7202435;50.508349
8000;BRUGGE;3.2073611;51.2147083
8000;KOOLKERKE;3.2473789;51.2419954
8020;HERTSBERGE;3.2612349549978;51.10996785
8020;OOSTKAMP;3.2497137262681;51.1511469
8020;RUDDERVOORDE;3.2014781027698;51.08464525
8020;WAARDAMME;3.2222872;51.1123296
8200;SINT-ANDRIES;3.1750054151928;51.18830895
8200;SINT-MICHIELS;3.2111722;51.1884619
8210;LOPPEM;3.1955523;51.1557488
8210;VELDEGEM;3.1606518;51.1048944
8210;ZEDELGEM;3.1404473279372;51.1355326
8211;AARTRIJKE;3.0913265545139;51.1180002
8300;KNOKKE;3.3233738606453;51.34942965
8300;KNOKKE-HEIST;3.2702133;51.3396066
8300;WESTKAPELLE;3.3172865697943;51.3207807
8301;RAMSKAPELLE;3.2505004;51.3126954
8310;ASSEBROEK;3.2570785402003;51.1933202
8310;SINT-KRUIS;3.2506508;51.2142018
8340;DAMME;3.2920911130762;51.2553021
8340;HOEKE;3.3302838831505;51.2936953
8340;LAPSCHEURE;3.3523918963854;51.2821424
8340;MOERKERKE;3.3558017705651;51.2422333
8340;OOSTKERKE;3.2884674049058;51.2751719
8340;SIJSELE;3.3435315097294;51.210525
8370;BLANKENBERGE;3.1297578035057;51.31651475
8370;UITKERKE;3.1404868099971;51.2996935
8377;HOUTAVE;3.1071768079055;51.2388018
8377;MEETKERKE;3.1469831971503;51.2356311
8377;NIEUWMUNSTER;3.0994149719104;51.275802
8377;ZUIENKERKE;3.1567406094326;51.2685834
8380;DUDZELE;3.2292277;51.2747463
8380;LISSEWEGE;3.1991824156265;51.31711375
8380;ZEEBRUGGE;3.2078842;51.331382
8400;OOSTENDE;2.9203275;51.2303177
8400;STENE;2.9200835535007;51.20214645
8400;ZANDVOORDE;2.9668008654261;51.20484775
8420;DE HAAN;3.0049248;51.2415107
8420;KLEMSKERKE;3.0238828;51.242521
8420;WENDUINE;3.0927740709639;51.3019771
8421;VLISSEGEM;3.0635598193415;51.2641695
8430;MIDDELKERKE;2.8063401225473;51.18331695
8431;WILSKERKE;2.8401373;51.1809498
8432;LEFFINGE;2.8776766;51.1746761
8433;MANNEKENSVERE;2.8183418;51.1258003
8433;SCHORE;2.8402112;51.1110889
8433;SINT-PIETERS-KAPELLE;2.8859081205773;51.1228258
8433;SLIJPE;2.8476959;51.1543955
8434;LOMBARDSIJDE;2.7549864166944;51.15402425
8434;WESTENDE;2.7777512824641;51.15833025
8450;BREDENE;2.9725769468284;51.23890495
8460;ETTELGEM;3.0384504834689;51.19765475
8460;OUDENBURG;3.0061089520182;51.20118315
8460;ROKSEM;3.0333284671459;51.1662204
8460;WESTKERKE;3.0047445512126;51.16355795
8470;GISTEL;2.9670810948205;51.1582502
8470;MOERE;2.9565554411399;51.1319588
8470;SNAASKERKE;2.9333678137411;51.17625885
8470;ZEVEKOTE;2.9016605351732;51.1381923
8480;BEKEGEM;3.0582322396597;51.14886485
8480;EERNEGEM;3.023122345129;51.12819605
8480;ICHTEGEM;3.0296222129927;51.08742745
8490;JABBEKE;3.0902953889402;51.1846386
8490;SNELLEGEM;3.1229871043255;51.17552695
8490;STALHILLE;3.0730014206469;51.21970915
8490;VARSENARE;3.1361350320817;51.19920035
8490;ZERKEGEM;3.0612486455732;51.1712593
8500;KORTRIJK;3.2784153903743;50.81788085
8501;BISSEGEM;3.2284723;50.8228226
8501;HEULE;3.2382004806211;50.8511736
8510;BELLEGEM;3.2800137;50.7781502
8510;KOOIGEM;3.3261001;50.739664
8510;MARKE;3.2336226;50.8070452
8510;ROLLEGEM;3.2564730180436;50.77232975
8511;AALBEKE;3.2186046321991;50.77745545
8520;KUURNE;3.2736322150643;50.86005145
8530;HARELBEKE;3.3425511;50.8293249
8531;BAVIKHOVE;3.3126044844799;50.8790473
8531;HULSTE;3.2990273;50.8820656
8540;DEERLIJK;3.3622790229139;50.83878495
8550;ZWEVEGEM;3.3419067426276;50.80406995
8551;HEESTERT;3.4120184;50.7821543
8552;MOEN;3.3825263241918;50.775415
8553;OTEGEM;3.4245499365566;50.80927585
8554;SINT-DENIJS;3.349745322203;50.76440175
8560;GULLEGEM;3.2026154878227;50.84493445
8560;MOORSELE;3.1549318040629;50.84259085
8560;WEVELGEM;3.1864450062666;50.8121065
8570;ANZEGEM;3.463734552107;50.844003
8570;GIJZELBRECHTEGEM;3.5060602;50.8279177
8570;INGOOIGEM;3.4271837357678;50.8297876
8570;VICHTE;3.4068379;50.8353247
8572;KASTER;3.4976090001837;50.8121917
8573;TIEGEM;3.4697738543929;50.8130531
8580;AVELGEM;3.4468985313677;50.7754997
8581;KERKHOVE;3.5058971661987;50.8008418
8581;WAARMAARDE;3.4854202;50.7903789
8582;OUTRIJVE;3.4257331809137;50.75868715
8583;BOSSUIT;3.4080819304802;50.74804505
8587;ESPIERRES;3.3465264652837;50.72568025
8587;ESPIERRES-HELCHIN;3.3465264652837;50.72568025
8587;HELCHIN;3.3837254;50.7300021
8600;BEERST;2.873227743412;51.05367055
8600;DIKSMUIDE;2.8647185;51.0333408
8600;DRIEKAPELLEN;3.9855229;50.7059709
8600;ESEN;2.8990845692587;51.02078675
8600;KAASKERKE;2.8387074;51.0358094
8600;KEIEM;2.8814585998043;51.08623835
8600;LAMPERNISSE;2.7703028703735;51.0396362
8600;LEKE;2.8993179258716;51.10066415
8600;NIEUWKAPELLE;2.8042814087195;50.9974451
8600;OOSTKERKE;2.7997074366181;51.04353425
8600;OUDEKAPELLE;2.8040816730756;51.0206897
8600;PERVIJZE;2.7914713556336;51.08053165
8600;STUIVEKENSKERKE;2.823381776939;51.07690075
8600;VLADSLO;2.9207800886428;51.06253345
8600;WOUMEN;2.8520595441482;50.99494815
8610;HANDZAME;2.996075151704;51.0321939
8610;KORTEMARK;3.0441178;51.0285109
8610;WERKEN;2.9637026;51.0290062
8610;ZARREN;2.9597764;51.0181095
8620;NIEUWPOORT;2.7283986495034;51.14416005
8620;RAMSKAPELLE;2.7811249526825;51.10665355
8620;SINT-JORIS;2.7781339;51.1300222
8630;AVEKAPELLE;2.7457710712354;51.0631103
8630;BOOITSHOEKE;2.7399983485035;51.08832895
8630;BULSKAMP;2.6434487702288;51.0444613
8630;DE MOEREN;2.5953950379549;51.03587905
8630;EGGEWAARTSKAPELLE;2.7298247748665;51.0495264
8630;HOUTEM;2.604305716244;51.0069146
8630;STEENKERKE;2.6895389537109;51.0527661
8630;VEURNE;2.6548858237238;51.071043
8630;VINKEM;2.6570581890086;51.01364415
8630;WULVERINGEM;2.6550439487441;51.03030765
8630;ZOUTENAAIE;2.7515311775286;51.05092295
8640;OOSTVLETEREN;2.7492224474635;50.92313355
8640;VLETEREN;2.7289867;50.930143
8640;WESTVLETEREN;2.7205508961772;50.9103823
8640;WOESTEN;2.7887585311487;50.9035513
8647;LO;2.7607800723908;50.9931276
8647;LO-RENINGE;2.7643391;50.9638066
8647;NOORDSCHOTE;2.8217318560837;50.9484727
8647;POLLINKHOVE;2.7198585358008;50.9726562
8647;RENINGE;2.7771170853989;50.94228475
8650;HOUTHULST;2.9438110508216;50.97407785
8650;KLERKEN;2.9155135952546;50.99044185
8650;MERKEM;2.8736172801014;50.962074
8660;ADINKERKE;2.5896028375712;51.06926315
8660;DE PANNE;2.5806696887141;51.09437775
8670;KOKSIJDE;2.6353426015022;51.1091101
8670;OOSTDUINKERKE;2.7012679966518;51.12531835
8670;WULPEN;2.7073119164927;51.09779175
8680;BOVEKERKE;2.9633414725432;51.05621365
8680;KOEKELARE;2.9682187344976;51.0911765
8680;ZANDE;2.9186353800579;51.1174383
8690;ALVERINGEM;2.7225688102727;51.01509585
8690;HOOGSTADE;2.6903321;50.9800701
8690;OEREN;2.7051716;51.0235332
8690;SINT-RIJKERS;2.6881434;50.9945231
8691;GIJVERINKHOVE;2.6727552;50.9761749
8691;IZENBERGE;2.6608332486701;50.9896601
8691;LEISELE;2.622401;50.9844835
8691;STAVELE;2.673321;50.9398411
8700;AARSELE;3.4139884196625;50.9972412
8700;KANEGEM;3.4035567083156;51.021401
8700;SCHUIFERSKAPELLE;3.3283107336881;51.03700665
8700;TIELT;3.3414263284671;50.99996475
8710;OOIGEM;3.3304964142362;50.8949817
8710;SINT-BAAFS-VIJVE;3.3862545030012;50.9245338
8710;WIELSBEKE;3.3604037488967;50.91140755
8720;DENTERGEM;3.4022937173313;50.966125
8720;MARKEGEM;3.394380172379;50.95014795
8720;OESELGEM;3.429680547389;50.94008805
8720;WAKKEN;3.4009830853574;50.93483565
8730;BEERNEM;3.3144732597608;51.12774395
8730;OEDELEM;3.3441122702909;51.166016
8730;SINT-JORIS;3.3646568393591;51.125095
8740;EGEM;3.2540634837689;51.0209559
8740;PITTEM;3.2622730034453;50.99996475
8750;WINGENE;3.2847683081115;51.06808895
8750;ZWEVEZELE;3.2053756921268;51.0422255
8755;RUISELEDE;3.3789495803068;51.062755
8760;MEULEBEKE;3.2859605761212;50.9484788
8770;INGELMUNSTER;3.2617189739329;50.92196635
8780;OOSTROZEBEKE;3.3468206372996;50.93434535
8790;WAREGEM;3.4257380400092;50.87620025
8791;BEVEREN;3.3427472358752;50.871701
8792;DESSELGEM;3.3669119563274;50.88302825
8793;SINT-ELOOIS-VIJVE;3.4036062;50.9057236
8800;BEVEREN;3.14416;50.9687312
8800;OEKENE;3.1627760972777;50.9042588
8800;ROESELARE;3.124765;50.9444948
8800;RUMBEKE;3.1223026883986;50.91511475
8810;LICHTERVELDE;3.1422717715338;51.03033065
8820;TORHOUT;3.0913072045454;51.0585915
8830;GITS;3.1103285411089;50.9975916
8830;HOOGLEDE;3.0687215849639;50.98218015
8840;OOSTNIEUWKERKE;3.0641586047981;50.94159445
8840;STADEN;3.001340623187;50.97048785
8840;WESTROZEBEKE;3.0095525945894;50.933009
8850;ARDOOIE;3.2045936674459;50.97076545
8851;KOOLSKAMP;3.2016142835313;51.0075272
8860;LENDELEDE;3.2320134658174;50.8850661
8870;EMELGEM;3.2212852352972;50.9336597
8870;IZEGEM;3.2090654210557;50.91382225
8870;KACHTEM;3.1890400909612;50.93988415
8880;LEDEGEM;3.1176598783352;50.86898195
8880;ROLLEGEM-KAPELLE;3.1510232055719;50.87005025
8880;SINT-ELOOIS-WINKEL;3.179116;50.8765142
8890;DADIZELE;3.1056665757612;50.84693275
8890;MOORSLEDE;3.0732075972642;50.89006565
8900;BRIELEN;2.8475388;50.8689046
8900;DIKKEBUS;2.8309734;50.8192065
8900;IEPER;2.8914774512132;50.851808
8900;SINT-JAN;2.9038085;50.8646017
8902;HOLLEBEKE;2.9383694;50.8056486
8902;VOORMEZELE;2.8757825;50.8169949
8902;ZILLEBEKE;2.9224029;50.8346385
8904;BOEZINGE;2.8624482523982;50.89329445
8904;ZUIDSCHOTE;2.8285726;50.9129617
8906;ELVERDINGE;2.8086072093094;50.88120105
8908;VLAMERTINGE;2.8146596555515;50.84722495
8920;BIKSCHOTE;2.863108835832;50.92504495
8920;LANGEMARK;2.912173087276;50.91011515
8920;LANGEMARK-POELKAPELLE;2.9338635;50.9122567
8920;POELKAPELLE;2.9632606863338;50.9278167
8930;LAUWE;3.1938978797182;50.78879055
8930;MENEN;3.1156565;50.7969879
8930;REKKEM;3.1658835832872;50.7743769
8940;GELUWE;3.0689009201802;50.826939
8940;WERVIK;3.0429882329964;50.79981455
8950;HEUVELLAND;2.8457459110391;50.76764855
8950;NIEUWKERKE;2.8251932;50.7457387
8951;DRANOUTER;2.7832991;50.7662832
8952;WULVERGEM;2.840869239241;50.7675035
8953;WIJTSCHATE;2.9126192876216;50.7832683
8954;WESTOUTER;2.7409610507934;50.8003371
8956;KEMMEL;2.8383675286243;50.7952131
8957;MESSINES;2.9001214234264;50.7596526
8958;LOKER;2.7797309731213;50.78372855
8970;POPERINGE;2.7222592638771;50.84362245
8970;RENINGELST;2.7636029;50.8170498
8972;KROMBEKE;2.6729063768433;50.9045753
8972;PROVEN;2.6542871;50.8903437
8972;ROESBRUGGE-HARINGE;2.6262588;50.9150531
8978;WATOU;2.6449117149406;50.84518645
8980;BESELARE;3.0293494282427;50.85048855
8980;GELUVELD;2.9962568059484;50.8340552
8980;PASSENDALE;3.0054428297242;50.89915125
8980;ZANDVOORDE;2.9770015427192;50.8151226
8980;ZONNEBEKE;2.9874678;50.8731885
9000;GENT;3.7141549000597;51.0397129
9030;MARIAKERKE;3.6781210300259;51.0731177
9031;DRONGEN;3.6395168043236;51.0528944
9032;WONDELGEM;3.7034612746567;51.09349535
9040;SINT-AMANDSBERG;3.7488657;51.061875
9041;OOSTAKKER;3.7644128;51.1001986
9042;DESTELDONK;3.7836111;51.1221778
9042;MENDONK;3.8221384;51.1467255
9042;SINT-KRUIS-WINKEL;3.8234371;51.1541943
9050;GENTBRUGGE;3.7588813;51.0447236
9050;LEDEBERG;3.7414088;51.0372053
9051;AFSNEE;3.6575415863856;51.0299989
9051;SINT-DENIJS-WESTREM;3.6676767;51.0199405
9052;ZWIJNAARDE;3.7021790930106;51.00092235
9060;ZELZATE;3.8105002;51.2000036
9070;DESTELBERGEN;3.7978887;51.0556204
9070;HEUSDEN;3.8003347;51.0287341
9080;BEERVELDE;3.8792625;51.0802144
9080;LOCHRISTI;3.8271355;51.0991574
9080;ZAFFELARE;3.8601634;51.1323736
9080;ZEVENEKEN;3.9000296;51.1078751
9090;GONTRODE;3.7976423;50.9842505
9090;MELLE;3.7988833;51.00303
9100;NIEUWKERKEN-WAAS;4.1780279;51.1933908
9100;SINT-NIKLAAS;4.149464320724;51.163813060072
9111;BELSELE;4.0917750185456;51.1570236
9112;SINAAI-WAAS;3.9795579;51.1866966
9120;HAASDONK;4.2383861;51.1806482
9120;KALLO;4.2588008641609;51.2652143
9120;MELSELE;4.2821446;51.2211394
9120;VRASENE;4.194377;51.2191283
9130;DOEL;4.2456374474582;51.3181461
9130;KALLO;4.27803;51.2519515
9130;KIELDRECHT;4.1983386657846;51.3038751
9130;VERREBROEK;4.1871839695525;51.2540739
9140;ELVERSELE;4.1457568844955;51.12017065
9140;STEENDORP;4.2646567358993;51.1310863
9140;TEMSE;4.2133505278525;51.1421436
9140;TIELRODE;4.1736809973609;51.12202775
9150;BAZEL;4.2873842506575;51.14685855
9150;KRUIBEKE;4.3091107;51.1712275
9150;RUPELMONDE;4.2906315;51.1283692
9160;DAKNAM;3.9808547859604;51.12798595
9160;EKSAARDE;3.965212;51.1487608
9160;LOKEREN;3.9911114;51.1042159
9170;DE KLINGE;4.0898144;51.2564526
9170;MEERDONK;4.1511549;51.2588943
9170;SINT-GILLIS-WAAS;4.1233014;51.2180687
9170;SINT-PAUWELS;4.1016628795877;51.1939255
9180;MOERBEKE-WAAS;3.9446436;51.1742698
9185;WACHTEBEKE;3.8574284;51.1701927
9190;KEMZEKE;4.0771037;51.2065228
9190;STEKENE;4.0240412532131;51.2104744
9200;APPELS;4.0562275450955;51.02983825
9200;BAASRODE;4.1444016705284;51.03987315
9200;DENDERMONDE;4.098112;51.0312293
9200;GREMBERGEN;4.1025435644905;51.0533487
9200;MESPELARE;4.0652617659305;50.99557415
9200;OUDEGEM;4.0513674371884;51.0081807
9200;SCHOONAARDE;4.0158906182168;50.9986902
9200;SINT-GILLIS-DENDERMONDE;4.1276622058379;51.0226035
9220;HAMME;4.1202807810427;51.0881618
9220;MOERZEKE;4.1585956393745;51.06183125
9230;MASSEMEN;3.8735741;50.9809343
9230;WESTREM;3.8614248;50.9697855
9230;WETTEREN;3.8855494;51.0068804
9240;ZELE;4.0385864;51.0683621
9250;WAASMUNSTER;4.0842158;51.1097147
9255;BUGGENHOUT;4.192804319009;51.0113077
9255;OPDORP;4.2213781726505;51.0286063
9260;SCHELLEBELLE;3.928141226004;51.0102518
9260;SERSKAMP;3.9309567805899;50.98997155
9260;WICHELEN;3.9806438098974;51.0020843
9270;KALKEN;3.918568;51.0370133
9270;LAARNE;3.8504738;51.029657
9280;DENDERBELLE;4.0954432870762;51.0011357
9280;LEBBEKE;4.1307711;51.0004013
9280;WIEZE;4.0981810157403;50.9786275
9290;BERLARE;4.0113470297154;51.0301606
9290;OVERMERE;3.9569121644559;51.05073005
9290;UITBERGEN;3.9639785004366;51.0278435
9300;AALST;4.0396424203486;50.9429755
9308;GIJZEGEM;4.0413684723722;50.9831967
9308;HOFSTADE;4.0298563154701;50.96682385
9310;BAARDEGEM;4.1400064082098;50.9559778
9310;HERDERSEM;4.0687165350537;50.97349005
9310;MELDERT;4.1339380209476;50.93483295
9310;MOORSEL;4.1008746699882;50.95235015
9320;EREMBODEGEM;4.0573610045016;50.9160962
9320;NIEUWERKERKEN;4.0060975097656;50.92226365
9340;IMPE;3.9521618;50.9605364
9340;LEDE;3.9775435;50.9660758
9340;OORDEGEM;3.90209;50.9574043
9340;SMETLEDE;3.9269566;50.9660712
9340;WANZELE;3.9570133;50.9741595
